https://www.sreality.cz/en/detail/sale/flat/4+kt/nymburk-nymburk-sadova/2831692876,For sale apartment 4+kt 83 m²,"Sadová, Nymburk",5 500 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QM_KW/sLh7gQ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+kt/praha-dolni-mecholupy-kardausova/1836434508,For sale apartment 3+kt 86 m²,"Kardausova, Praha 10 - Dolní Měcholupy",10 990 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QP_Kx/pvABDls.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/1+kt/praha-vrsovice-archangelska/1616311372,For sale apartment 1+kt 54 m²,"Archangelská, Praha 10 - Vršovice",5 750 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QM_KW/ysIXkH.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+kt/praha-liben-sokolovska/3474469964,For sale apartment 3+kt 71 m²,"Sokolovská, Praha 8 - Libeň",8 490 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QQ_LZ/OQrCqQ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/jirkov-jirkov-smetanovy-sady/1489515596,For sale apartment 3+1 80 m²,"Smetanovy sady, Jirkov",1 780 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QL_Jy/JhxpfJ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+kt/mlada-boleslav-mlada-boleslav-iii-vondrichova/147338316,For sale apartment 2+kt 107 m²,"Vondřichova, Mladá Boleslav - Mladá Boleslav III",3 177 071 CZK,"https://d18-a.sdn.cz/d_18/c_img_QL_Jy/IlIoo0.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+1/kromeriz-kromeriz-rumunska/1720173644,For sale apartment 2+1 61 m²,"Rumunská, Kroměříž",2 790 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QL_Jy/rtFUS3.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/5+1/milovice-milovice-letecka/3804886860,For sale apartment 5+1 110 m² (Mezonet),"Letecká, Milovice",4 970 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QK_Jc/xpXovT.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-modrany-rorysova/3525833804,For sale apartment 2+kt 72 m²,"Rorýsová, Praha 4 - Modřany",7 799 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_gV_s/NjPBIEr.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+kt/praha-karlin-kubova/1692219212,For sale apartment 3+kt 52 m²,"Kubova, Praha 8 - Karlín",7 300 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_gV_s/d7VBy3e.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
