web-scraper-order,web-scraper-start-url,pagination,appartment-link,appartment-link-href,title,location,price,image-src
"1676984402-767","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 1+1 36 m²","https://www.sreality.cz/en/detail/sale/flat/1+1/praha-zizkov-biskupcova/3575133260","For sale apartment 1+1 36 m²","Biskupcova, Praha 3 - Žižkov","4 290 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QJ_Jh/6Z6nnd.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984404-768","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 2+kt 77 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-vysocany-vysocanska/3337106508","For sale apartment 2+kt 77 m²","Vysočanská, Praha 9 - Vysočany","10 990 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QI_Jb/M1inca.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984407-769","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 2+1 39 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/brno-medlanky-hudcova/3152557132","For sale apartment 2+1 39 m²","Hudcova, Brno - Medlánky","4 200 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QP_Kx/oLSBXVo.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984409-770","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 2+kt 76 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-stodulky-svitakova/3087545420","For sale apartment 2+kt 76 m²","Svitákova, Praha 5 - Stodůlky","8 990 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QR_L6/LppnUQ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984411-771","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 1+kt 45 m²","https://www.sreality.cz/en/detail/sale/flat/1+kt/praha-vysocany-vysocanska/3085448268","For sale apartment 1+kt 45 m²","Vysočanská, Praha 9 - Vysočany","6 790 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QJ_Jh/jzQn2l.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984414-772","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 1+kt 35 m²","https://www.sreality.cz/en/detail/sale/flat/1+kt/praha-vysocany-vysocanska/2800235596","For sale apartment 1+kt 35 m²","Vysočanská, Praha 9 - Vysočany","5 990 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QK_Jc/3SgniJ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984416-773","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 2+kt 52 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-nove-mesto-u-pujcovny/2584228940","For sale apartment 2+kt 52 m²","U Půjčovny, Praha 1 - Nové Město","9 400 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QP_Kx/Z4vBW9Z.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984418-774","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 2+1 43 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/brno-medlanky-hudcova/2565354572","For sale apartment 2+1 43 m²","Hudcova, Brno - Medlánky","4 490 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QK_Jc/Ka8nn4.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984421-775","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 3+kt 85 m²","https://www.sreality.cz/en/detail/sale/flat/3+kt/praha-vysocany-vysocanska/2498245708","For sale apartment 3+kt 85 m²","Vysočanská, Praha 9 - Vysočany","12 990 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QP_Kx/IlNBXPS.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984424-776","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 2+kt 69 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-vysocany-pod-harfou/2282239052","For sale apartment 2+kt 69 m²","Pod Harfou, Praha 9 - Vysočany","9 454 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QJ_Jh/guFnmv.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984426-777","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 1+kt 45 m²","https://www.sreality.cz/en/detail/sale/flat/1+kt/praha-vysocany-vysocanska/2280141900","For sale apartment 1+kt 45 m²","Vysočanská, Praha 9 - Vysočany","6 790 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QI_Jb/Hkyncw.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984428-778","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 2+kt 69 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-zizkov-olsanska/2047358028","For sale apartment 2+kt 69 m²","Olšanská, Praha 3 - Žižkov","8 990 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QO_Ks/oKTBcjM.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984430-779","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 5+kt 155 m²","https://www.sreality.cz/en/detail/sale/flat/5+kt/praha-bubenec-eliasova/1745368140","For sale apartment 5+kt 155 m²","Eliášova, Praha 6 - Bubeneč","15 990 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QK_Jc/53LnSk.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984433-780","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=46&without-auction=1","For sale apartment 3+kt 107 m²","https://www.sreality.cz/en/detail/sale/flat/3+kt/praha-vysocany-vysocanska/1156068428","For sale apartment 3+kt 107 m²","Vysočanská, Praha 9 - Vysočany","15 690 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QM_KW/7Yy6Se.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984446-781","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 2+kt 56 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/neratovice-neratovice-mladeznicka/1296139340","For sale apartment 2+kt 56 m²","Mládežnická, Neratovice","2 990 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gZ_r/rGBBp1n.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984448-782","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 2+kt 52 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-nove-mesto-u-pujcovny/2215130956","For sale apartment 2+kt 52 m²","U Půjčovny, Praha - Nové Město","Information about price at agency","https://d18-a.sdn.cz/d_18/c_img_gQ_q/PycBzCw.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984450-783","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 1+kt 26 m²","https://www.sreality.cz/en/detail/sale/flat/1+kt/praha-veleslavin-na-drackach/4177671756","For sale apartment 1+kt 26 m²","Na Dračkách, Praha 6 - Veleslavín","6 546 840 CZK","https://d18-a.sdn.cz/d_18/c_img_QI_Ja/rU1B61c.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984452-784","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 4+kt 96 m²","https://www.sreality.cz/en/detail/sale/flat/4+kt/praha-liboc-u-stanice/588244556","For sale apartment 4+kt 96 m²","U stanice, Praha 6 - Liboc","14 900 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QO_Ke/bgMmte.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984455-785","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 3+kt 87 m²","https://www.sreality.cz/en/detail/sale/flat/3+kt/cerny-dul-cerny-dul-/1315952460","For sale apartment 3+kt 87 m²","Černý Důl, district Trutnov","11 251 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QN_Jy/fX0BHRt.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984457-786","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 2+1 61 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/ceske-budejovice-ceske-budejovice-3-zachariasova/1875756108","For sale apartment 2+1 61 m²","Zachariášova, České Budějovice - České Budějovice 3","3 095 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QK_Jb/OdbCEOJ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984459-787","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 2+1 57 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/hluboka-nad-vltavou-hluboka-nad-vltavou-manesova/2438621004","For sale apartment 2+1 57 m²","Mánesova, Hluboká nad Vltavou","3 420 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gQ_q/agzByiK.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984461-788","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 3+1 70 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/ceska-lipa-ceska-lipa-brnenska/2436285516","For sale apartment 3+1 70 m²","Brněnská, Česká Lípa","2 399 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QI_Jb/FVdRXQ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984463-789","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 3+1 81 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/sadska-sadska-dr--sokola/3705128012","For sale apartment 3+1 81 m²","Dr. Sokola, Sadská","4 420 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QN_Jy/J3RBKgn.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984465-790","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment unusual 70 m² (Attic)","https://www.sreality.cz/en/detail/sale/flat/atypical/znojmo-znojmo-bratri-capku/3332158540","For sale apartment unusual 70 m² (Attic)","Bratří Čapků, Znojmo","4 190 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gX_q/90zBfpd.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984468-791","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 2+kt 53 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/roudnice-nad-labem-roudnice-nad-labem-trida-t--g--masaryka/1002947660","For sale apartment 2+kt 53 m²","třída T. G. Masaryka, Roudnice nad Labem","3 299 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QR_L6/ZkwPNt.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984470-792","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 3+kt 63 m²","https://www.sreality.cz/en/detail/sale/flat/3+kt/podebrady-podebrady-v-cechova/593553228","For sale apartment 3+kt 63 m²","Čechova, Poděbrady - Poděbrady V","Information about price at agency","https://d18-a.sdn.cz/d_18/c_img_QI_Jb/iQWZ37.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984472-793","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 3+kt 60 m²","https://www.sreality.cz/en/detail/sale/flat/3+kt/praha-zabehlice-jasminova/191284300","For sale apartment 3+kt 60 m²","Jasmínová, Praha 10 - Záběhlice","6 290 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QK_Jc/ji7RGY.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984475-794","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 3+1 90 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/pardubice-drazkovice-/1149568844","For sale apartment 3+1 90 m²","Pardubice - Dražkovice, district Pardubice","5 549 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QO_Ks/w9TbFQ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984477-795","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 2+1 67 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/brno-slatina-slavkovska/2700364","For sale apartment 2+1 67 m²","Slavkovská, Brno - Slatina","4 700 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QR_L6/M6GjXG.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984479-796","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 3+1 90 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/karlovy-vary-karlovy-vary-raisova/3445884748","For sale apartment 3+1 90 m²","Raisova, Karlovy Vary","4 650 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gW_q/Hb9B6eW.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984482-797","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 3+1 120 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/karlovy-vary-karlovy-vary-krale-jiriho/2291087180","For sale apartment 3+1 120 m²","Krále Jiřího, Karlovy Vary","9 150 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gT_r/a0Brku.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984485-798","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 2+kt 65 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/karlovy-vary-karlovy-vary-divadelni-namesti/2251892300","For sale apartment 2+kt 65 m²","Divadelní náměstí, Karlovy Vary","7 590 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QN_Js/N4HRcW.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984487-799","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 2+kt 47 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/karlovy-vary-karlovy-vary-sadova/1404212300","For sale apartment 2+kt 47 m²","Sadová, Karlovy Vary","4 900 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gR_q/ixL1WK.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984490-800","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 3+1 113 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/karlovy-vary-karlovy-vary-divadelni-namesti/56956748","For sale apartment 3+1 113 m²","Divadelní náměstí, Karlovy Vary","9 300 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QO_Km/jfHCOv.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984492-801","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 2+1 70 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/ceske-budejovice-ceske-budejovice-6-dukelska/2144588876","For sale apartment 2+1 70 m²","Dukelská, České Budějovice - České Budějovice 6","3 950 000 CZK","null"
"1676984498-802","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 3+1 120 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/karlovy-vary-karlovy-vary-podebradska/2339874380","For sale apartment 3+1 120 m²","Poděbradská, Karlovy Vary","16 800 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gX_l/0hxTuV.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676984500-803","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=50&without-auction=1","For sale apartment 2+kt 55 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/karlovy-vary-karlovy-vary-sadova/1645913676","For sale apartment 2+kt 55 m²","Sadová, Karlovy Vary","5 250 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QJ_Jb/cIjMWl.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
